Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 12/13  24:00:00,1.06735605513857,5.77250715825034,0.000000000000000E+000,5.23537330515610,0.140179593604066,0.140179593604066,0.140179593604066,0.257958543866670,5.344610700913140E-002,0.135920890493347,0.464502907886960,0.505137124161337 
 12/14  01:00:00,0.798482436442013,6.10479145497312,0.000000000000000E+000,5.72867796650873,0.153388058964750,0.153388058964750,0.153388058964750,0.131845500905946,2.731689660425980E-002,8.636931076758889E-002,0.384214656921069,0.349647319962940 
 12/14  02:00:00,0.696224530361104,6.20390338417760,0.000000000000000E+000,5.90076392709731,0.157995741858444,0.157995741858444,0.157995741858444,8.025379213261234E-002,1.662767805289180E-002,7.223881327716383E-002,0.353760492761593,0.278771087363189 
 12/14  03:00:00,0.647918550217145,6.29327025139481,0.000000000000000E+000,6.00980556070771,0.160915383113133,0.160915383113133,0.160915383113133,5.159170877333399E-002,1.068922140182628E-002,5.971530281942931E-002,0.349658921831025,0.259378852792803 
 12/14  04:00:00,0.635503010240057,6.28397409138711,0.000000000000000E+000,5.99526163462155,0.160525962621158,0.160525962621158,0.160525962621158,5.159170877333399E-002,1.068922140182628E-002,5.261106845099969E-002,0.344737036714339,0.264965657058640 
 12/14  05:00:00,0.633774175719913,6.36775437212751,0.000000000000000E+000,6.02338298423456,0.161278925042475,0.161278925042475,0.161278925042475,5.159170877333399E-002,1.068922140182628E-002,6.315175921409334E-002,0.331714549009782,0.321521626723451 
 12/14  06:00:00,0.690459059611922,6.56115746331310,0.000000000000000E+000,5.96671762727403,0.159761683339322,0.159761683339322,0.159761683339322,5.732412544518977E-002,1.187691330213104E-002,7.598154876300982E-002,0.370166776483870,0.568941339030738 
 12/14  07:00:00,0.875236089575795,6.92822171350719,0.000000000000000E+000,5.86792469830389,0.157116455993194,0.157116455993194,0.157116455993194,0.120380653804446,2.494152420548340E-002,0.129758134509170,0.427691308785101,1.03083600938009 
 12/14  08:00:00,1.16039309155039,7.56184741298303,0.000000000000000E+000,6.37226837026734,0.170620496078165,0.170620496078165,0.170620496078165,0.246493696765170,5.107072035806360E-002,0.207406094963531,0.454454059107065,1.15827451674867 
 12/14  09:00:00,1.11541782212617,6.99718735941896,0.000000000000000E+000,5.84564650971094,0.156519946968685,0.156519946968685,0.156519946968685,0.240761307608892,4.988303415867540E-002,0.268690864190452,0.384214656921069,1.12507468120657 
 12/14  10:00:00,0.987679469595916,6.87753308293973,0.000000000000000E+000,5.83136518161980,0.156137557662087,0.156137557662087,0.156137557662087,0.131845500905946,2.731689660425980E-002,0.330033759705594,0.326997742439629,1.02364305174665 
 12/14  11:00:00,0.980172738749780,6.66959216920172,0.000000000000000E+000,5.74323007274435,0.153777698484091,0.153777698484091,0.153777698484091,0.108915806702946,2.256613755441560E-002,0.344876895795482,0.334688187934444,0.903307499716316 
 12/14  12:00:00,0.994253834801062,6.47741791902886,0.000000000000000E+000,5.65865407876714,0.151513136288935,0.151513136288935,0.151513136288935,0.108915806702946,2.256613755441560E-002,0.361120014768658,0.334790727207709,0.795702180225102 
 12/14  13:00:00,0.979203487788089,6.38804589881844,0.000000000000000E+000,5.65354015998559,0.151376208697580,0.151376208697580,0.151376208697580,0.108915806702946,2.256613755441560E-002,0.351846255376571,0.329151067178176,0.711832560052584 
 12/14  14:00:00,0.955169303295465,6.28599776232233,0.000000000000000E+000,5.60058774948023,0.149958382889878,0.149958382889878,0.149958382889878,0.108915806702946,2.256613755441560E-002,0.317848037359318,0.340532926510507,0.661952808253548 
 12/14  15:00:00,0.961031302257824,6.16507230217698,0.000000000000000E+000,5.52785526374792,0.148010936223234,0.148010936223234,0.148010936223234,0.120380653804446,2.494152420548340E-002,0.292642405135342,0.359707770610917,0.612438997568873 
 12/14  16:00:00,1.04454401075706,6.09564254113449,0.000000000000000E+000,5.45074213317636,0.145946195721460,0.145946195721460,0.145946195721460,0.166239973421502,3.444304230517180E-002,0.302863858133087,0.379702928897442,0.618745024461796 
 12/14  17:00:00,1.31658623796734,5.88386749983382,0.000000000000000E+000,5.17450271954959,0.138549754917232,0.138549754917232,0.138549754917232,0.298085474327450,6.175995316172300E-002,0.353721026385214,0.449122016897326,0.678427545686866 
 12/14  18:00:00,1.76057560104787,5.50517096901364,0.000000000000000E+000,4.66159326998285,0.124816362090184,0.124816362090184,0.124816362090184,0.521649545678564,0.108079914469942,0.445070293491817,0.545611473038965,0.805993903301879 
 12/14  19:00:00,2.00866256724730,6.27711496935279,0.000000000000000E+000,5.31265180279621,0.142248761887224,0.142248761887224,0.142248761887224,0.687889450311120,0.142522914018240,0.398284023104866,0.592369381647454,0.923658508047682 
 12/14  20:00:00,1.83489731711206,5.38097328347749,0.000000000000000E+000,4.39618183920413,0.117709845642198,0.117709845642198,0.117709845642198,0.642030199483010,0.133021424423134,0.315346148810717,0.611441686474602,0.942673012788412 
 12/14  21:00:00,1.73794192705428,4.96526007940400,0.000000000000000E+000,4.04870451705052,0.108405976182087,0.108405976182087,0.108405976182087,0.584706032764452,0.121144519672378,0.275875148663200,0.632462237493769,0.872989155276646 
 12/14  22:00:00,1.58896090116168,4.65659004921059,0.000000000000000E+000,3.82607253760578,0.102444899753956,0.102444899753956,0.102444899753956,0.492987462319285,0.102141454968419,0.258342489697899,0.617696582143720,0.787968219090096 
 12/14  23:00:00,1.30683036476459,4.72911706251212,0.000000000000000E+000,4.04016909352108,0.108177436184678,0.108177436184678,0.108177436184678,0.366874419358562,7.601224456354701E-002,0.205881020852975,0.534537231526429,0.652127009183729 
 12/14  24:00:00,1.04113188331085,4.79320653768844,0.000000000000000E+000,4.25596306714040,0.113955421776340,0.113955421776340,0.113955421776340,0.257958543866670,5.344610700913140E-002,0.135920890493347,0.464502907886960,0.505246741615156 
 12/15  01:00:00,0.767317435386488,4.94081481330966,0.000000000000000E+000,4.56473954732549,0.122223057909223,0.122223057909223,0.122223057909223,0.131845500905946,2.731689660425980E-002,8.636931076758889E-002,0.384214656921069,0.349609097482724 
 12/15  02:00:00,0.663496635072236,4.98151328612186,0.000000000000000E+000,4.67845513789337,0.125267846569576,0.125267846569576,0.125267846569576,8.025379213261234E-002,1.662767805289180E-002,7.223881327716383E-002,0.353760492761593,0.278689778511392 
 12/15  03:00:00,0.614625465790146,5.04980720190358,0.000000000000000E+000,4.76638830592715,0.127622298686133,0.127622298686133,0.127622298686133,5.159170877333399E-002,1.068922140182628E-002,5.971530281942931E-002,0.349658921831025,0.259333058082135 
 12/15  04:00:00,0.610355998934264,5.34472635503316,0.000000000000000E+000,5.05608077163041,0.135378951315364,0.135378951315364,0.135378951315364,5.159170877333399E-002,1.068922140182628E-002,5.261106845099969E-002,0.344737036714339,0.264898783695837 
 12/15  05:00:00,0.606907960953041,5.36430785623805,0.000000000000000E+000,5.01999397457361,0.134412710275606,0.134412710275606,0.134412710275606,5.159170877333399E-002,1.068922140182628E-002,6.315175921409334E-002,0.331714549009782,0.321464120494930 
 12/15  06:00:00,0.663761675944869,5.56414664861820,0.000000000000000E+000,4.96963405630304,0.133064299672268,0.133064299672268,0.133064299672268,5.732412544518977E-002,1.187691330213104E-002,7.598154876300982E-002,0.370166776483870,0.569014095306856 
 12/15  07:00:00,0.845005588268969,5.79960702942761,0.000000000000000E+000,4.73888761470192,0.126885954686368,0.126885954686368,0.126885954686368,0.120380653804446,2.494152420548340E-002,0.129758134509170,0.427691308785101,1.03125840890248 
 12/15  08:00:00,1.12399505687613,6.20297745178007,0.000000000000000E+000,5.01288863321364,0.134222461403901,0.134222461403901,0.134222461403901,0.246493696765170,5.107072035806360E-002,0.207406094963531,0.454454059107065,1.15878429259941 
 12/15  09:00:00,1.08405140682791,5.82620938954792,0.000000000000000E+000,4.67418574920405,0.125153531670422,0.125153531670422,0.125153531670422,0.240761307608892,4.988303415867540E-002,0.268690864190452,0.384214656921069,1.12555747184242 
 12/15  10:00:00,0.950002483893632,5.47075349877371,0.000000000000000E+000,4.42421967567963,0.118460571959804,0.118460571959804,0.118460571959804,0.131845500905946,2.731689660425980E-002,0.330033759705594,0.326997742439629,1.02400897352082 
 12/15  11:00:00,0.967321318495341,6.18996869376702,0.000000000000000E+000,5.26326019407951,0.140926278229652,0.140926278229652,0.140926278229652,0.108915806702946,2.256613755441560E-002,0.344876895795482,0.334688187934444,0.903653902946447 
 12/15  12:00:00,0.962952924958821,5.30868924969189,0.000000000000000E+000,4.48963979072443,0.120212226446692,0.120212226446692,0.120212226446692,0.108915806702946,2.256613755441560E-002,0.361120014768658,0.334790727207709,0.795987798930846 
 12/15  13:00:00,0.938808007209413,4.87966675452314,0.000000000000000E+000,4.14486535766108,0.110980728118904,0.110980728118904,0.110980728118904,0.108915806702946,2.256613755441560E-002,0.351846255376571,0.329151067178176,0.712128218081827 
 12/15  14:00:00,0.916506435492087,4.84229891605553,0.000000000000000E+000,4.15662189971253,0.111295515086500,0.111295515086500,0.111295515086500,0.108915806702946,2.256613755441560E-002,0.317848037359318,0.340532926510507,0.662219811754459 
 12/15  15:00:00,0.925689750902966,4.84544171809519,0.000000000000000E+000,4.20793265754727,0.112669384868376,0.112669384868376,0.112669384868376,0.120380653804446,2.494152420548340E-002,0.292642405135342,0.359707770610917,0.612731019687735 
 12/15  16:00:00,1.01333064301916,4.93018235038870,0.000000000000000E+000,4.28499733382551,0.114732827983554,0.114732827983554,0.114732827983554,0.166239973421502,3.444304230517180E-002,0.302863858133087,0.379702928897442,0.619029633066832 
 12/15  17:00:00,1.29123038587627,4.93718288738607,0.000000000000000E+000,4.22752215159299,0.113193902826156,0.113193902826156,0.113193902826156,0.298085474327450,6.175995316172300E-002,0.353721026385214,0.449122016897326,0.678723501195728 
 12/15  18:00:00,1.74162690555854,4.79791530913643,0.000000000000000E+000,3.95390471145713,0.105867666600851,0.105867666600851,0.105867666600851,0.521649545678564,0.108079914469942,0.445070293491817,0.545611473038965,0.806426801950409 
 12/15  19:00:00,1.99385830111254,5.72464185677799,0.000000000000000E+000,4.75974779065249,0.127444495752461,0.127444495752461,0.127444495752461,0.687889450311120,0.142522914018240,0.398284023104866,0.592369381647454,0.924089407616613 
 12/15  20:00:00,1.82022082527195,4.83330035119508,0.000000000000000E+000,3.84804989205306,0.103033353802090,0.103033353802090,0.103033353802090,0.642030199483010,0.133021424423134,0.315346148810717,0.611441686474602,0.943132027657074 
 12/15  21:00:00,1.72800513928632,4.59460463693760,0.000000000000000E+000,3.67758920645579,9.846918841412021E-002,9.846918841412021E-002,9.846918841412021E-002,0.584706032764452,0.121144519672378,0.275875148663200,0.632462237493769,0.873449023404965 
 12/15  22:00:00,1.58531289313631,4.52072787391707,0.000000000000000E+000,3.68982814323996,9.879689172858293E-002,9.879689172858293E-002,9.879689172858293E-002,0.492987462319285,0.102141454968419,0.258342489697899,0.617696582143720,0.788350438162390 
 12/15  23:00:00,1.30315360139036,4.59207641116922,0.000000000000000E+000,3.90285075549527,0.104500672810443,0.104500672810443,0.104500672810443,0.366874419358562,7.601224456354701E-002,0.205881020852975,0.534537231526429,0.652404695866639 
 12/15  24:00:00,1.03832515197305,4.68855737169740,0.000000000000000E+000,4.15113834948472,0.111148690438546,0.111148690438546,0.111148690438546,0.257958543866670,5.344610700913140E-002,0.135920890493347,0.464502907886960,0.505422293279772 
 12/16  01:00:00,0.770925214194222,4.84382387009858,0.000000000000000E+000,4.45396990411829,0.119257148381213,0.119257148381213,0.119257148381213,0.131845500905946,2.731689660425980E-002,9.294299910333617E-002,0.384214656921069,0.363387797478839 
 12/16  02:00:00,0.665913625965694,4.93169486941502,0.000000000000000E+000,4.62131193179748,0.123737810230072,0.123737810230072,0.123737810230072,8.025379213261234E-002,1.662767805289180E-002,7.618584051012475E-002,0.353760492761593,0.286014567900446 
 12/16  03:00:00,0.614499037728979,4.95299491856146,0.000000000000000E+000,4.66414291756552,0.124884630108745,0.124884630108745,0.124884630108745,5.159170877333399E-002,1.068922140182628E-002,6.232654333565033E-002,0.349658921831025,0.264766163101632 
 12/16  04:00:00,0.601735118872113,4.97753778893707,0.000000000000000E+000,4.68311684534428,0.125392665988914,0.125392665988914,0.125392665988914,5.159170877333399E-002,1.068922140182628E-002,5.397647371529803E-002,0.344737036714339,0.270674143885860 
 12/16  05:00:00,0.602534940646939,5.11301728637539,0.000000000000000E+000,4.75691073388152,0.127368532217102,0.127368532217102,0.127368532217102,5.159170877333399E-002,1.068922140182628E-002,6.582291696649339E-002,0.331714549009782,0.333256791324356 
 12/16  06:00:00,0.656748520167918,5.18313415194784,0.000000000000000E+000,4.55470760887464,0.121954448017792,0.121954448017792,0.121954448017792,5.732412544518977E-002,1.187691330213104E-002,8.007824464053613E-002,0.370166776483870,0.602928046064868 
 12/16  07:00:00,0.843621824807587,5.42873987338265,0.000000000000000E+000,4.29036950882192,0.114876670507071,0.114876670507071,0.114876670507071,0.120380653804446,2.494152420548340E-002,0.140383655227083,0.427691308785101,1.10890935873754 
 12/16  08:00:00,1.13185931771095,5.80087999947901,0.000000000000000E+000,4.51627300682096,0.120925343390064,0.120925343390064,0.120925343390064,0.246493696765170,5.107072035806360E-002,0.228567473812190,0.454454059107065,1.25330246669103 
 12/16  09:00:00,1.10015155890240,5.31483118777094,0.000000000000000E+000,4.06403125766488,0.108816356902881,0.108816356902881,0.108816356902881,0.240761307608892,4.988303415867540E-002,0.301128191032485,0.384214656921069,1.22433376160462 
 12/16  10:00:00,0.984740467218721,5.17735134892888,0.000000000000000E+000,4.03979653649003,0.108167460794164,0.108167460794164,0.108167460794164,0.131845500905946,2.731689660425980E-002,0.375064854196324,0.326997742439629,1.11502996286557 
 12/16  11:00:00,1.00662143651405,5.83439523931354,0.000000000000000E+000,4.82942463681645,0.129310126226082,0.129310126226082,0.129310126226082,0.108915806702946,2.256613755441560E-002,0.395793165817765,0.334688187934444,0.981916005756040 
 12/16  12:00:00,1.00042137156158,4.81289563110145,0.000000000000000E+000,3.92866537858884,0.105191871539431,0.105191871539431,0.105191871539431,0.108915806702946,2.256613755441560E-002,0.413608816278677,0.334790727207709,0.861168592475992 
 12/16  13:00:00,0.971732587566170,4.38019346104569,0.000000000000000E+000,3.58891012585419,9.609476413616648E-002,9.609476413616648E-002,9.609476413616648E-002,0.108915806702946,2.256613755441560E-002,0.399656799716067,0.329151067178176,0.768610156411230 
 12/16  14:00:00,0.942453875366803,4.23243022949917,0.000000000000000E+000,3.49778655870595,9.365488757607261E-002,9.365488757607261E-002,9.365488757607261E-002,0.108915806702946,2.256613755441560E-002,0.361436104744461,0.340532926510507,0.711186466204657 
 12/16  15:00:00,0.943062567197195,4.07726841920079,0.000000000000000E+000,3.39551796583337,9.091659768694052E-002,9.091659768694052E-002,9.091659768694052E-002,0.120380653804446,2.494152420548340E-002,0.331768008611008,0.359707770610917,0.656972412507243 
 12/16  16:00:00,1.02814383698508,4.14338181176341,0.000000000000000E+000,3.45416947101503,9.248701944703443E-002,9.248701944703443E-002,9.248701944703443E-002,0.166239973421502,3.444304230517180E-002,0.339922860635529,0.379702928897442,0.663056957252022 
 12/16  17:00:00,1.30644171717218,4.21785815605980,0.000000000000000E+000,3.45417943136122,9.248728614000945E-002,9.248728614000945E-002,9.248728614000945E-002,0.298085474327450,6.175995316172300E-002,0.389638974367272,0.449122016897326,0.732741490101198 
 12/16  18:00:00,1.78898923168309,5.31127144870776,0.000000000000000E+000,4.40246328155436,0.117878034228681,0.117878034228681,0.117878034228681,0.521649545678564,0.108079914469942,0.480422251988538,0.545611473038965,0.871224371424481 
 12/16  19:00:00,1.99514781107523,4.57525707964290,0.000000000000000E+000,3.52649847604836,9.442366272734724E-002,9.442366272734724E-002,9.442366272734724E-002,0.687889450311120,0.142522914018240,0.432594366092666,0.592369381647454,1.00795394508563 
 12/16  20:00:00,1.84120496566630,4.43190159309738,0.000000000000000E+000,3.35279658779793,8.977271260709095E-002,8.977271260709095E-002,8.977271260709095E-002,0.642030199483010,0.133021424423134,0.349590930400065,0.611441686474602,1.03698657381449 
 12/16  21:00:00,1.75635390591507,4.44082165434904,0.000000000000000E+000,3.43458204385130,9.196255683099550E-002,9.196255683099550E-002,9.196255683099550E-002,0.584706032764452,0.121144519672378,0.310730546875078,0.632462237493769,0.962673203420902 
 12/16  22:00:00,1.61901158710389,4.52437639955675,0.000000000000000E+000,3.61856172614712,9.688869974237833E-002,9.688869974237833E-002,9.688869974237833E-002,0.492987462319285,0.102141454968419,0.293949375651685,0.617696582143720,0.863265380894877 
 12/16  23:00:00,1.33112255578955,4.63880542447009,0.000000000000000E+000,3.89073966537455,0.104176392650794,0.104176392650794,0.104176392650794,0.366874419358562,7.601224456354701E-002,0.234174255411816,0.534537231526429,0.711244799288204 
 12/16  24:00:00,1.05602592817180,4.80611963734161,0.000000000000000E+000,4.23203023442134,0.113314608873648,0.113314608873648,0.113314608873648,0.257958543866670,5.344610700913140E-002,0.151455748256992,0.464502907886960,0.542092673987367 
 12/17  01:00:00,0.776572516326419,5.05484553089063,0.000000000000000E+000,4.66488316238149,0.124904450513408,0.124904450513408,0.124904450513408,0.131845500905946,2.731689660425980E-002,9.294299910333617E-002,0.384214656921069,0.363496200007691 
 12/17  02:00:00,0.675046566968527,5.27282411371778,0.000000000000000E+000,4.96240548396490,0.132870751232905,0.132870751232905,0.132870751232905,8.025379213261234E-002,1.662767805289180E-002,7.618584051012475E-002,0.353760492761593,0.286050260035772 
 12/17  03:00:00,0.625204323911865,5.35277608407802,0.000000000000000E+000,5.06395981006008,0.135589916291629,0.135589916291629,0.135589916291629,5.159170877333399E-002,1.068922140182628E-002,6.232654333565033E-002,0.349658921831025,0.264730436123653 
 12/17  04:00:00,0.616391149789128,5.52494392937133,0.000000000000000E+000,5.23048462584455,0.140048696905930,0.140048696905930,0.140048696905930,5.159170877333399E-002,1.068922140182628E-002,5.397647371529803E-002,0.344737036714339,0.270712503819855 
 12/17  05:00:00,0.616334265449687,5.62848342111177,0.000000000000000E+000,5.27228258540464,0.141167857019850,0.141167857019850,0.141167857019850,5.159170877333399E-002,1.068922140182628E-002,6.582291696649339E-002,0.331714549009782,0.333351074537635 
 12/17  06:00:00,0.674782545512832,5.85692407312751,0.000000000000000E+000,5.22823542021893,0.139988473362707,0.139988473362707,0.139988473362707,5.732412544518977E-002,1.187691330213104E-002,8.007824464053613E-002,0.370166776483870,0.603190155900244 
 12/17  07:00:00,0.862999022780927,6.15303984698549,0.000000000000000E+000,5.01406161257341,0.134253868480412,0.134253868480412,0.134253868480412,0.120380653804446,2.494152420548340E-002,0.140383655227083,0.427691308785101,1.10951722858889 
 12/17  08:00:00,1.15355229019399,6.61175989728782,0.000000000000000E+000,5.32645376228774,0.142618315873099,0.142618315873099,0.142618315873099,0.246493696765170,5.107072035806360E-002,0.228567473812190,0.454454059107065,1.25400160903307 
 12/17  09:00:00,1.11728284792466,5.95535621062982,0.000000000000000E+000,4.70384402159226,0.125947645925138,0.125947645925138,0.125947645925138,0.240761307608892,4.988303415867540E-002,0.301128191032485,0.384214656921069,1.22504602053613 
 12/17  10:00:00,0.994340243212153,5.53666766097711,0.000000000000000E+000,4.39832526152998,0.117767236787594,0.117767236787594,0.117767236787594,0.131845500905946,2.731689660425980E-002,0.375064854196324,0.326997742439629,1.11581754987383 
 12/17  11:00:00,1.02373130051729,6.47402635664919,0.000000000000000E+000,5.46843722741081,0.146419990229318,0.146419990229318,0.146419990229318,0.108915806702946,2.256613755441560E-002,0.395793165817765,0.334688187934444,0.982534532497325 
 12/17  12:00:00,1.01282269638767,5.27650033453978,0.000000000000000E+000,4.39182526708476,0.117593196365518,0.117593196365518,0.117593196365518,0.108915806702946,2.256613755441560E-002,0.413608816278677,0.334790727207709,0.861613407418388 
 12/17  13:00:00,0.979220851469166,4.66027143315089,0.000000000000000E+000,3.86857891309885,0.103583028039160,0.103583028039160,0.103583028039160,0.108915806702946,2.256613755441560E-002,0.399656799716067,0.329151067178176,0.769019341271778 
 12/17  14:00:00,0.943995872957878,4.29043932109641,0.000000000000000E+000,3.55537648900447,9.519688516714803E-002,9.519688516714803E-002,9.519688516714803E-002,0.108915806702946,2.256613755441560E-002,0.361436104744461,0.340532926510507,0.711605627503383 
 12/17  15:00:00,0.941438459129726,4.01699610606590,0.000000000000000E+000,3.33486140518488,8.929248961946981E-002,8.929248961946981E-002,8.929248961946981E-002,0.120380653804446,2.494152420548340E-002,0.331768008611008,0.359707770610917,0.657356660020849 
 12/17  16:00:00,1.02244019952739,3.93070209852983,0.000000000000000E+000,3.24115222277970,8.678338198934338E-002,8.678338198934338E-002,8.678338198934338E-002,0.166239973421502,3.444304230517180E-002,0.339922860635529,0.379702928897442,0.663394492253755 
 12/17  17:00:00,1.29647452231862,3.84592531509926,0.000000000000000E+000,3.08192848868132,8.252009128645243E-002,8.252009128645243E-002,8.252009128645243E-002,0.298085474327450,6.175995316172300E-002,0.389638974367272,0.449122016897326,0.733059591820585 
 12/17  18:00:00,1.77435435631619,4.76518909361664,0.000000000000000E+000,3.85588561036666,0.103243158861782,0.103243158861782,0.103243158861782,0.521649545678564,0.108079914469942,0.480422251988538,0.545611473038965,0.871719687521092 
 12/17  19:00:00,1.97744924571566,3.91482945271450,0.000000000000000E+000,2.86549929463596,7.672509736778545E-002,7.672509736778545E-002,7.672509736778545E-002,0.687889450311120,0.142522914018240,0.432594366092666,0.592369381647454,1.00852549956963 
 12/17  20:00:00,1.82322437779496,3.76095722983479,0.000000000000000E+000,2.68126453857171,7.179212473574884E-002,7.179212473574884E-002,7.179212473574884E-002,0.642030199483010,0.133021424423134,0.349590930400065,0.611441686474602,1.03757425977813 
 12/17  21:00:00,1.73942583402908,3.80911756562717,0.000000000000000E+000,2.80235895501848,7.503448494500271E-002,7.503448494500271E-002,7.503448494500271E-002,0.584706032764452,0.121144519672378,0.310730546875078,0.632462237493769,0.963192203531849 
 12/17  22:00:00,1.60515393626950,4.00730295833961,0.000000000000000E+000,3.10101153652802,8.303104890799293E-002,8.303104890799293E-002,8.303104890799293E-002,0.492987462319285,0.102141454968419,0.293949375651685,0.617696582143720,0.863742129296873 
 12/17  23:00:00,1.32175379076669,4.28929302939296,0.000000000000000E+000,3.54083864881524,9.480762762793808E-002,9.480762762793808E-002,9.480762762793808E-002,0.366874419358562,7.601224456354701E-002,0.234174255411816,0.534537231526429,0.711633420770412 
 12/17  24:00:00,1.05160247245405,4.64120266192060,0.000000000000000E+000,4.06682471922589,0.108891153155898,0.108891153155898,0.108891153155898,0.257958543866670,5.344610700913140E-002,0.151455748256992,0.464502907886960,0.542381213761821 
 12/18  01:00:00,0.770659798968263,5.06600370819503,0.000000000000000E+000,4.68956885109408,0.125565421491000,0.125565421491000,0.125565421491000,0.131845500905946,2.731689660425980E-002,8.636931076758889E-002,0.384214656921069,0.349968688599502 
 12/18  02:00:00,0.677616773985161,5.50913866633446,0.000000000000000E+000,5.20580863086049,0.139387985482499,0.139387985482499,0.139387985482499,8.025379213261234E-002,1.662767805289180E-002,7.223881327716383E-002,0.353760492761593,0.278961665756890 
 12/18  03:00:00,0.634393000444008,5.78832694939583,0.000000000000000E+000,5.50465855322065,0.147389833339995,0.147389833339995,0.147389833339995,5.159170877333399E-002,1.068922140182628E-002,5.971530281942931E-002,0.349658921831025,0.259582558280874 
 12/18  04:00:00,0.631698427424438,6.14214680868460,0.000000000000000E+000,5.85316954548047,0.156721379805539,0.156721379805539,0.156721379805539,5.159170877333399E-002,1.068922140182628E-002,5.261106845099969E-002,0.344737036714339,0.265230463497196 
 12/18  05:00:00,0.636996493537990,6.48851267498568,0.000000000000000E+000,6.14372886519883,0.164501242860553,0.164501242860553,0.164501242860553,5.159170877333399E-002,1.068922140182628E-002,6.315175921409334E-002,0.331714549009782,0.321934048617333 
 12/18  06:00:00,0.694558837999120,6.71537959856455,0.000000000000000E+000,6.11983456657701,0.163861461726520,0.163861461726520,0.163861461726520,5.732412544518977E-002,1.187691330213104E-002,7.598154876300982E-002,0.370166776483870,0.570046534979202 
 12/18  07:00:00,0.888262457892503,7.41707169980339,0.000000000000000E+000,6.35442846960921,0.170142824309902,0.170142824309902,0.170142824309902,0.120380653804446,2.494152420548340E-002,0.129758134509170,0.427691308785101,1.03318222437097 
 12/18  08:00:00,1.16313511737520,7.66691866405038,0.000000000000000E+000,6.47467649142211,0.173362521902970,0.173362521902970,0.173362521902970,0.246493696765170,5.107072035806360E-002,0.207406094963531,0.454454059107065,1.16093764666127 
 12/18  09:00:00,1.11894275668404,7.13137039820223,0.000000000000000E+000,5.97729440376028,0.160044881526550,0.160044881526550,0.160044881526550,0.240761307608892,4.988303415867540E-002,0.268690864190452,0.384214656921069,1.12760982594052 
 12/18  10:00:00,0.977477753566619,6.49877026958542,0.000000000000000E+000,5.45035543267289,0.145935841632790,0.145935841632790,0.145935841632790,0.131845500905946,2.731689660425980E-002,0.330033759705594,0.326997742439629,1.02588998733922 
 12/18  11:00:00,0.978193227551328,6.59762561792599,0.000000000000000E+000,5.66930005326589,0.151798187285639,0.151798187285639,0.151798187285639,0.108915806702946,2.256613755441560E-002,0.344876895795482,0.334688187934444,0.905270967919062 
 12/18  12:00:00,0.952970190299717,4.93734524855896,0.000000000000000E+000,4.11680847339053,0.110229491787588,0.110229491787588,0.110229491787588,0.108915806702946,2.256613755441560E-002,0.361120014768658,0.334790727207709,0.797475115131782 
 12/18  13:00:00,0.924390565404552,4.34243254925818,0.000000000000000E+000,3.60640831114540,9.656328631404336E-002,9.656328631404336E-002,9.656328631404336E-002,0.108915806702946,2.256613755441560E-002,0.351846255376571,0.329151067178176,0.713351059332513 
 12/18  14:00:00,0.902419081509854,4.31722184376827,0.000000000000000E+000,3.63049284567076,9.720816110426750E-002,9.720816110426750E-002,9.720816110426750E-002,0.108915806702946,2.256613755441560E-002,0.317848037359318,0.340532926510507,0.663271793508949 
 12/18  15:00:00,0.914380802975313,4.42395537596264,0.000000000000000E+000,3.78557043942687,0.101360436940724,0.101360436940724,0.101360436940724,0.120380653804446,2.494152420548340E-002,0.292642405135342,0.359707770610917,0.613606895675610 
 12/18  16:00:00,1.00509126893314,4.62332087356435,0.000000000000000E+000,3.97727637364797,0.106493453897535,0.106493453897535,0.106493453897535,0.166239973421502,3.444304230517180E-002,0.302863858133087,0.379702928897442,0.619889116420035 
 12/18  17:00:00,1.28543497844738,4.72174999807950,0.000000000000000E+000,4.01107751392769,0.107398495397269,0.107398495397269,0.107398495397269,0.298085474327450,6.175995316172300E-002,0.353721026385214,0.449122016897326,0.679735249554434 
 12/18  18:00:00,1.73736513850211,4.63994688927682,0.000000000000000E+000,3.79473788191810,0.101605899544421,0.101605899544421,0.101605899544421,0.521649545678564,0.108079914469942,0.445070293491817,0.545611473038965,0.807625211629830 
 12/18  19:00:00,1.99028227474381,5.59249372580962,0.000000000000000E+000,4.62619173938968,0.123868469383731,0.123868469383731,0.123868469383731,0.687889450311120,0.142522914018240,0.398284023104866,0.592369381647454,0.925497327911053 
 12/18  20:00:00,1.81465265716269,4.62678988476759,0.000000000000000E+000,3.64009210070568,9.746518569282367E-002,9.746518569282367E-002,9.746518569282367E-002,0.642030199483010,0.133021424423134,0.315346148810717,0.611441686474602,0.944579352576961 
